query,tweet_id,text,rt_count,username,likes_count,created_at
policías negacionistas,1323515726427291648,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Javy80946241,0,2020-11-03 06:41:53
policías negacionistas,1323515487406432256,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,Mosca58,0,2020-11-03 06:40:56
policías negacionistas,1323514881577000960,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,unadecanido,0,2020-11-03 06:38:32
policías negacionistas,1323514790317273088,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,jmleganes,0,2020-11-03 06:38:10
policías negacionistas,1323514675540250625,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,andrea_solyluna,0,2020-11-03 06:37:43
policías negacionistas,1323514649933975553,"RT @NIEBLA75: ""Policías negacionistas"" #EufemismosNazis",4,starryxcosmos,0,2020-11-03 06:37:36
policías negacionistas,1323514414637744135,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,TikisMikicho,0,2020-11-03 06:36:40
policías negacionistas,1323514388213571585,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,JaviColn2,0,2020-11-03 06:36:34
policías negacionistas,1323514135611641856,"""Policías negacionistas"" #EufemismosNazis https://t.co/tag5vrlgRs",4,NIEBLA75,8,2020-11-03 06:35:34
policías negacionistas,1323513676268187648,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,dmarentes,0,2020-11-03 06:33:44
policías negacionistas,1323513628964884480,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,HPrecaria,0,2020-11-03 06:33:33
policías negacionistas,1323513347128627209,Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/nuMbcztqh2,2,BlackSpartak,1,2020-11-03 06:32:26
policías negacionistas,1323512958236938241,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,maruve866,0,2020-11-03 06:30:53
policías negacionistas,1323512874720022533,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,raima_almu,0,2020-11-03 06:30:33
policías negacionistas,1323512611368030208,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,GandoMestoika,0,2020-11-03 06:29:30
policías negacionistas,1323512426952871936,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,oscarlozanosan1,0,2020-11-03 06:28:46
policías negacionistas,1323512350117400577,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Elaa_21,0,2020-11-03 06:28:28
policías negacionistas,1323511841889406976,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,cleosagas1,0,2020-11-03 06:26:27
policías negacionistas,1323511719168266240,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Amelycie,0,2020-11-03 06:25:58
policías negacionistas,1323511638113345537,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,Haveloc,0,2020-11-03 06:25:38
policías negacionistas,1323511359296933889,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,tresfloresdelys,0,2020-11-03 06:24:32
policías negacionistas,1323511150269652992,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,raquelgarciade2,0,2020-11-03 06:23:42
policías negacionistas,1323510976554172416,Golpe de estado? https://t.co/yihk7oI0LK https://t.co/FrZyCRU9AS,0,LouCa05955309,0,2020-11-03 06:23:01
policías negacionistas,1323510849420566528,"RT @EsterRubio2: @elespanolcom ¿Cómo que policías negacionistas? No, hombre, no, serán una amalgama de personas quejosas por las políticas…",13,Bitelman,0,2020-11-03 06:22:30
policías negacionistas,1323510745062084609,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,CapPescanova,0,2020-11-03 06:22:05
policías negacionistas,1323510695594463232,@diasasaigonados @Viejis39 Sobre todo cuando una parte de la policía está contra el estado. https://t.co/yihk7oI0LK,0,LouCa05955309,0,2020-11-03 06:21:54
policías negacionistas,1323510520411017216,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,sergio_cuve,0,2020-11-03 06:21:12
policías negacionistas,1323510172061413376,@LpCarles @h0m3r02 Mira aquí tienes. Aquí está la amenaza del Pistolín. Esto sí es un golpe al estado. Esta policía… https://t.co/8BCfcAFt4V,0,LouCa05955309,1,2020-11-03 06:19:49
policías negacionistas,1323509233812459520,"Lo que faltaba. Esta es la amenaza de Abascal, un golpe al estado???
 Policías negacionistas convocan una protesta… https://t.co/qb9evgCDc1",0,LouCa05955309,0,2020-11-03 06:16:05
policías negacionistas,1323509104107806720,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,pilarpivaro,0,2020-11-03 06:15:34
policías negacionistas,1323509102966964226,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,msol9999,0,2020-11-03 06:15:34
policías negacionistas,1323507532971806725,"🤦‍♀️
https://t.co/neo5o3FTA8",0,SerpoliciaO,0,2020-11-03 06:09:20
policías negacionistas,1323507449664540673,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Fashionroja,0,2020-11-03 06:09:00
policías negacionistas,1323507351199113216,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,JuanViUanKenobi,0,2020-11-03 06:08:36
policías negacionistas,1323506990593789954,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,raquelgarciade2,0,2020-11-03 06:07:10
policías negacionistas,1323506851229683712,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Tenesmo,0,2020-11-03 06:06:37
policías negacionistas,1323506607972618241,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Moi_Moi_666,0,2020-11-03 06:05:39
policías negacionistas,1323506557934592000,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Alber_Olano,0,2020-11-03 06:05:27
policías negacionistas,1323506347808313344,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,mabeblanco,0,2020-11-03 06:04:37
policías negacionistas,1323506181621620736,RT @elespanolcom: Policías negacionistas convocan una protesta contra las mascarillas y las restricciones por el virus https://t.co/D89MrTr…,56,qmph_es,0,2020-11-03 06:03:57
policías negacionistas,1323506160436203520,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Salvoxea,0,2020-11-03 06:03:52
policías negacionistas,1323505783833825281,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Samante7,0,2020-11-03 06:02:23
policías negacionistas,1323505208924770305,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,cordalacant,0,2020-11-03 06:00:06
policías negacionistas,1323504949586788352,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Cms71Martin,0,2020-11-03 05:59:04
policías negacionistas,1323504843919626241,"RT @EsterRubio2: @elespanolcom ¿Cómo que policías negacionistas? No, hombre, no, serán una amalgama de personas quejosas por las políticas…",13,fameroforever,0,2020-11-03 05:58:38
policías negacionistas,1323504520530432001,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,malamante25,0,2020-11-03 05:57:21
policías negacionistas,1323504421750349825,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Jbp55638373,0,2020-11-03 05:56:58
